ID,Adresse,Bilder,Features,From,Grundgriss,Grundstück,Haus/Wohnung,Kaltmiete,Kaufpreis,Lat,Lon,Miete/Kauf,PLZ,Stadt,Stadtteil,Titel,Wohnfläche,Zimmer,von privat,From_UUID
83437233,"Seumestr. 41, Pieschen-Nord/Trachenberge, Dresden",7,"[Balkon/Terrasse, Garten]", Vermietungsteam 0351-4798964,True,,Wohnung,385 €,,51.08815,13.72629,Miete,01129,Dresden,Pieschen-Nord/Trachenberge,"NEU RENOVIERTE 2 Raumwohnung in ruhiger Lage mit Laminatboden, Balkon und Wanne",55 m²,2,False,7c7c54d8-ed1a-3b6e-b2bd-ba7f3fd9bf2f
83437235,"Achtbeeteweg 12, Coschütz/Gittersee, Dresden",6,"[Balkon/Terrasse, Garten]", Frau Reifert 0351-4798964,False,,Wohnung,429 €,,51.01692,13.70359,Miete,01189,Dresden,Coschütz/Gittersee,"---Schöne Familienwohnung-- in grüner Wohnanlage, Balkon, Laminat, Teppich, Bad m. Fenster ---",66 m²,3,False,02a2cf10-fc67-33c5-9cdf-f0aea458f5b1
83437237,"Poststr. 21, Löbtau-Süd, Dresden",7,"[Balkon/Terrasse, Garten]", Hr. D. Schwarz - 0173-8779881,True,,Wohnung,370 €,,51.04142,13.70032,Miete,01159,Dresden,Löbtau-Süd,"GERÄUMIGE 2 Raumwohnung mit halboffener Küche, Balkon, Laminatboden und Stellplatzmöglichkeit",53 m²,2,False,e6be1e38-9716-343c-8a2c-fd84e37ee56c
83437239,"Löbtauer Straße 33a, Friedrichstadt, Dresden",8,"[Balkon/Terrasse, Einbauküche]", Frau Kestner  0173/ 366 22 92,True,,Wohnung,1.050 €,,51.04942,13.71243,Miete,01159,Dresden,Friedrichstadt,ERSTBEZUG in LÖBTAU!!,"138,45 m²",5,False,1392d5c2-e552-3d3f-9869-27e29aafa435
83437241,"Löbtauer Straße 33a, Friedrichstadt, Dresden",7,"[Balkon/Terrasse, Einbauküche]", Frau Kestner  0173/ 366 22 92,True,,Wohnung,371 €,,51.04942,13.71243,Miete,01159,Dresden,Friedrichstadt,ERSTBEZUG in LÖBTAU!!,"42,59 m²",2,False,1392d5c2-e552-3d3f-9869-27e29aafa435
83437243,"Löbtauer Straße 33a, Friedrichstadt, Dresden",7,"[Balkon/Terrasse, Einbauküche]", Frau Kestner  0173/ 366 22 92,True,,Wohnung,595 €,,51.04942,13.71243,Miete,01159,Dresden,Friedrichstadt,ERSTBEZUG in LÖBTAU!!,"68,62 m²",3,False,1392d5c2-e552-3d3f-9869-27e29aafa435
83437292,"Bühlau/Weißer Hirsch, Dresden",11,"[Balkon/Terrasse, Garten]",Herr Thomas Ritzschel,False,,Wohnung,,525.000 €,,,Kauf,01324,Dresden,Bühlau/Weißer Hirsch,"Penthouse mit Weitblick am Weißen Hirsch! Aufzug, Garten, Garage! www.cmdd.de!",130 m²,4,False,6b11110a-5933-37c4-9401-9f56848417f6
83437749,"Röhrhofsgasse 2, Wilsdruffer Vorstadt/Seevorstadt-West, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,362 €,,51.049,13.72867,Miete,01067,Dresden,Wilsdruffer Vorstadt/Seevorstadt-West,Wohnung im Grünen ab 01.10.2015 mit Balkon,"48,05 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437750,"Blochmannstr. 3, Pirnaische Vorstadt, Dresden",2,[], Vermietungsteam Dresden,True,,Wohnung,217 €,,51.04719,13.75375,Miete,01069,Dresden,Pirnaische Vorstadt,Studentenwohnung!,"30,52 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437751,"Michelangelostr. 2, Räcknitz/Zschertnitz, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,180 €,,51.02247,13.74357,Miete,01217,Dresden,Räcknitz/Zschertnitz,Sammelbesichtigung jeden Mittwoch um 11:00 Uhr,"26,24 m²",1,False,c046b743-8c52-376c-999f-371dc42cf575
83437755,"Würzburger Str. 49, Plauen, Dresden",7,[], Vermietungsteam Dresden,True,,Wohnung,457 €,,51.03134,13.71378,Miete,01187,Dresden,Plauen,Direkte Uninähe!,"64,61 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437757,"Dürerstr. 61, Johannstadt-Süd, Dresden",2,[], Vermietungsteam Dresden,True,,Wohnung,234 €,,51.05139,13.76618,Miete,01307,Dresden,Johannstadt-Süd,Azubis und Studenten aufgepasst. 1 Raum WE mit Dusche,"37,9 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437759,"Borsbergstr. 31 b, Striesen-West, Dresden",2,[Einbauküche], Vermietungsteam Dresden,True,,Wohnung,335 €,,51.04489,13.77928,Miete,01309,Dresden,Striesen-West,2 Raumwohnung zentral gelegen und mit Einbauküche,"55,59 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437760,"Windmühlenstr. 64, Niedersedlitz, Dresden",1,[], Vermietungsteam Dresden,True,,Wohnung,464 €,,50.99903,13.80553,Miete,01257,Dresden,Niedersedlitz,"schöne, sonnige Wohnung mit Balkon im Hochpaterre","68,48 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83437762,"Donathstr. 31, Laubegast, Dresden",1,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,483 €,,51.02598,13.82747,Miete,01279,Dresden,Laubegast,"Studiowohnung in Laubegast, Nachmieter gesucht","70,8 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437763,"Neundorfer Str. 13, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,333 €,,51.01242,13.8201,Miete,01257,Dresden,Leuben,"kleine 3 Raumwohnung mit offener Küche, Balkon, vermietbar ab 16.09.2015","56,9 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83437764,"Mühlsdorfer Weg 9, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,291 €,,51.01174,13.82141,Miete,01257,Dresden,Leuben,"kleine 2 Raumwohnung mit Balkon, offene Küche","48,6 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437765,"Mühlsdorfer Weg 19, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,292 €,,51.01131,13.82094,Miete,01257,Dresden,Leuben,"klein aber mein,  2 Zimmerwohnung mit Balkon","48,6 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437766,"Mühlsdorfer Weg 23, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,292 €,,51.01141,13.82063,Miete,01257,Dresden,Leuben,"klein, fein, meinvermietbar ab 16.09.2015","48,6 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437767,"Neundorfer Str. 31, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,333 €,,51.01288,13.81831,Miete,01257,Dresden,Leuben,kleine 3 Raumwohnung mit Balkon,"56,9 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83437769,"Rottwerndorfer Str. 5, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,321 €,,51.0137,13.81851,Miete,01257,Dresden,Leuben,"2RWE mit schöner Sicht, Balkon Westseite","56,39 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83437771,"Am Dahlienheim 18, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,366 €,,51.0098,13.8226,Miete,01257,Dresden,Leuben,"schöne separate 3 Zimmer, Küche und Bad mit Fenster","58,11 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83437772,"Am Dahlienheim 20, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,366 €,,51.00979,13.82209,Miete,01257,Dresden,Leuben,"separate Zimmer, Küche und Bad mit Fenster, Balkon","58,11 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83437773,"Birkwitzer Weg 21, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,333 €,,51.0116,13.81853,Miete,01257,Dresden,Leuben,kleine 3 Raumwohnung mit Balkon und offene Küche zum Wohnzimmer,"56,9 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83437774,"Robert-Berndt-Str. 24, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,366 €,,51.01005,13.82198,Miete,01257,Dresden,Leuben,"schöne separate 3 Zimmer, Küche und Bad mit Fenster, Balkon","58,11 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83437775,"Neundorfer Str. 47, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,333 €,,51.01227,13.81773,Miete,01257,Dresden,Leuben,kleine 3 Raumwohnung mit Balkon,"56,9 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83437776,"Neundorfer Str. 53, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,333 €,,51.01211,13.81821,Miete,01257,Dresden,Leuben,mit wenig Aufwand bezugsfertig,"56,9 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83437777,"Neundorfer Str. 59, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,292 €,,51.01182,13.81783,Miete,01257,Dresden,Leuben,"klein und fein, Wohnung im Hochpaterre","48,6 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83438666,"Deubener Straße 11, Löbtau-Nord, Dresden",3,[], Thomas Hoppe,False,,Wohnung,"366,59 €",,51.04149,13.69293,Miete,01159,Dresden,Löbtau-Nord,Zuhause fühlen: individuelle 2-Zimmer-Wohnung,"52,37 m²",2,False,637897f1-255c-3ef0-a508-22a836e35487
83439251,"Cotta, Dresden",3,[Balkon/Terrasse],Frau Angelika Barie-Dachs,True,,Wohnung,"427,50 €",,,,Miete,01157,Dresden,Cotta,Gartenhaus mit Terrasse in ruhiger Wohnlage von Dresden-Cotta!,"62,82 m²",2,False,158983a6-e15f-3e8f-b1ec-dd5a746e9006
83439364,"Ermelstr. 2, Striesen-Ost, Dresden",10,[Balkon/Terrasse],Frau Nagel,True,,Wohnung,490 €,,51.048,13.80056,Miete,01277,Dresden,Striesen-Ost,Traumhafte 2 Zimmer Wohnung mit Balkon in BESTLAGE von Dresden,62 m²,2,True,3f0173b3-2781-3dbf-9894-e0f8f3122fe1
83440577,"Liebigstraße 18, Südvorstadt-West, Dresden",10,"[Balkon/Terrasse, Garten]",Frau Dominique Grünbeck,False,,Wohnung,480 €,,51.03515,13.72416,Miete,01187,Dresden,Südvorstadt-West,große 2-Raum-Wohnung in Uninähe (Südvorstadt - Nürnberger Ei) mit Balkon und Blick ins Grüne,"65,47 m²",2,False,4bbf0e53-bd4d-3a6d-bbbf-a1980b1b24eb
83440699,"Jordanstraße 21, Äußere Neustadt (Antonstadt), Dresden",2,[Balkon/Terrasse],Frau Börner,False,,Wohnung,415 €,,51.06816,13.75189,Miete,01099,Dresden,Äußere Neustadt (Antonstadt),Ruhige Wohnung mit Balkon,"51,89 m²",2,False,eb61b30f-d16d-3185-ab2a-0cd80eb51820
83440802,"Leuben, Dresden",10,[],Frau Katharina Fieber,True,,Wohnung,345 €,,,,Miete,01257,Dresden,Leuben,*SOMMERSPECIAL: 1 MONAT MIETFREI! 2-RW mit 58m² Platz sucht aufregenden Mieter*,"57,5 m²",2,False,e62a1ef2-ebed-311a-a257-7efd53ce7d24
83441273,"Cotta, Dresden",15,"[Balkon/Terrasse, Einbauküche, Garten]",Frau Sabine Socha,True,,Wohnung,400 €,,,,Miete,01157,Dresden,Cotta,"Hochwertige san. sonn. ruh. 2-RW m. SÜD-Balkon, mod. EBK, Parkett, in DD-Cotta","50,73 m²",2,False,e1b44548-d76b-39d6-a168-11eedfebe535
83441464,"Kesselsdorfer Str. 13, Löbtau-Süd, Dresden",7,"[Balkon/Terrasse, Einbauküche]",Herr André Schubert,False,,Wohnung,"826,08 €",,51.04363,13.70157,Miete,01159,Dresden,Löbtau-Süd,Dachterrasse - Blick - großzügige Maisonette mit Einbauküche - dunkler Holzboden,"103,26 m²",2,False,2098b002-456d-3faf-ab07-888530b13829
83441564,"Frankenbergstr. 16, Löbtau-Süd, Dresden",7,[Garten],Frau Dominique Grünbeck,False,,Wohnung,230 €,,51.03671,13.70169,Miete,01159,Dresden,Löbtau-Süd,Zweitwohnung gesucht? Hier werden Sie fündig. 1-Raum-Wohnung mit amerikanischer Küche,34 m²,1,False,4bbf0e53-bd4d-3a6d-bbbf-a1980b1b24eb
83441580,"Plauen, Dresden",5,"[Balkon/Terrasse, Garten]",Herr Patrick Thieme,True,,Wohnung,,165.000 €,,,Kauf,01187,Dresden,Plauen,SfKW - Stilvolle Altbauwohnung mit Loggia und hohen Räumen nahe Fichtepark,"85,98 m²",3,False,f731bd8c-56b0-30d3-90a0-f72c5ce4b3db
83442010,"Pietzschstraße 15, Naußlitz, Dresden",10,[Balkon/Terrasse],Herr Enrico Hauk,True,,Wohnung,410 €,,51.03845,13.68232,Miete,01159,Dresden,Naußlitz,HELLE 2-ZI.-WHG. IM 1.OG IN RUHIGER WOHNLAGE VON NAUßLITZ,"61,9 m²",2,False,9ce30e52-22c7-335e-9c0f-dbdc3af15372
83442217,"Gostritzer Straße 12, Leubnitz-Neuostra, Dresden",8,[Garten],Frau Dominique Grünbeck,True,,Wohnung,260 €,,51.02173,13.75942,Miete,01217,Dresden,Leubnitz-Neuostra,gemütliche Singlewohnung in Leubnitz-Neuostra,"40,7 m²",1,False,4bbf0e53-bd4d-3a6d-bbbf-a1980b1b24eb
83442582,"Rückertstraße 12, Pieschen-Nord/Trachenberge, Dresden",5,[Einbauküche], Frau Ramona Lange,True,,Wohnung,365 €,,51.08831,13.7256,Miete,01129,Dresden,Pieschen-Nord/Trachenberge,2-Raum-Wohnung mit Einbauküche in gepflegter Wohnanlage,"49,2 m²",2,False,b678bf85-8fa8-3720-bd4b-09aecf8a61a3
83442718,"Schäferstr. 56, Friedrichstadt, Dresden",13,"[Balkon/Terrasse, Einbauküche, Garten]",Frau Dominique Grünbeck,True,,Wohnung,400 €,,51.05763,13.71201,Miete,01067,Dresden,Friedrichstadt,Schnell zugreifen! Schöne 2-Raum-Wohnung mit EBK und Balkon mit Blick ins Grüne,65 m²,2,False,4bbf0e53-bd4d-3a6d-bbbf-a1980b1b24eb
83443086,"St. Petersburger Str. 5, Pirnaische Vorstadt, Dresden",13,"[Balkon/Terrasse, Einbauküche]",Frau Marie-Henrike Müller,True,,Wohnung,300 €,,51.05008,13.74701,Miete,01069,Dresden,Pirnaische Vorstadt,Küche kann von der Vormieterin übernommen werden. Gemütliche 2-RWE,38 m²,2,False,d22575c7-3175-3c7e-b97e-529d5438da66
83444230,"Röderauer Str. 48, Pieschen-Nord/Trachenberge, Dresden",15,"[Einbauküche, Garten]",Herr Andreas Thieme,True,,Wohnung,245 €,,51.07752,13.7338,Miete,01127,Dresden,Pieschen-Nord/Trachenberge,"Single? Student? 1-Raumwohnung mit separater Küche und Fenster, Dusche und Laminatfußboden",30 m²,1,False,68e362cb-96f2-3e8c-9183-f4bd4bbe9a6f
83444433,"August-Bebel-Str. 15, Seevorstadt-Ost, Dresden",9,[Einbauküche],Frau Grit Zimmermann,True,,Wohnung,415 €,,51.03299,13.75238,Miete,01219,Dresden,Seevorstadt-Ost,gz-i.de: Haus Classic: Hübsche 2 Zimmer Wohnung in Strehlen,"49,69 m²",2,False,f8a93b7c-362a-39fe-b8ed-8f52de7d9e00
83445629,"Lockwitz, Dresden",14,[],Herr Dirk Hagendorf,False,150 m²,Haus,,175.000 €,,,Kauf,01259,Dresden,Lockwitz,Modernes und preisgünstiges Wohnen im Reihenmittelhaus im Dresdner Osten,106 m²,"4,5",False,48031d0a-9f17-3bcd-9d8b-5aff12caa841
83446143,"Schützenhofstrasse 24, Trachau, Dresden",2,[Balkon/Terrasse],Herr René Zenthöfer,True,,Wohnung,499 €,,51.09677,13.71482,Miete,01129,Dresden,Trachau,Schöne 3-Zimmer-Wohnung mit Loggia,"78,13 m²",3,False,401dee00-51d9-32e8-a21d-6e2936e1a6bc
83446215,"Klotzsche, Dresden",5,[Balkon/Terrasse],Frau Angelika Barie-Dachs,True,,Wohnung,375 €,,,,Miete,01109,Dresden,Klotzsche,AUF DER SONNENSEITE! Frisch renovierte 2 Zimmer Neubau Wohnung mit großem Süd-Balkon! ,"58,23 m²",2,False,158983a6-e15f-3e8f-b1ec-dd5a746e9006
83446686,"August-Bebel-Str. 15, Seevorstadt-Ost, Dresden",7,"[Einbauküche, Garten]",Frau Grit Zimmermann,False,,Wohnung,250 €,,51.03299,13.75238,Miete,01219,Dresden,Seevorstadt-Ost,"gz-i.de: ""Haus Classic"" Helles 1 Zimmer Apartment im Herzen der Stadt Dresden",21 m²,1,False,f8a93b7c-362a-39fe-b8ed-8f52de7d9e00
83446792,"Lockwitz, Dresden",10,[],Herr Dirk Hagendorf,False,379 m²,Haus,,289.000 €,,,Kauf,01259,Dresden,Lockwitz,"Saniertes Zinshaus im südöstlichen Dresden, Faktor 16",240 m²,10,False,48031d0a-9f17-3bcd-9d8b-5aff12caa841
83446843,"Lockwitz, Dresden",10,"[Balkon/Terrasse, Garten]",Herr Dirk Hagendorf,False,,Wohnung,,334.000 €,,,Kauf,01259,Dresden,Lockwitz,"3 Maisonettwohnungen im Reihenhauscharakter, Dresden -Ost",196 m²,"7,5",False,48031d0a-9f17-3bcd-9d8b-5aff12caa841
83447111,"Blasewitz, Dresden",16,[Balkon/Terrasse],Frau Jacqueline Böhme,True,,Wohnung,1.100 €,,,,Miete,01309,Dresden,Blasewitz,"exklusive, gr. EG-Wohnung in Blasewitz, 3 Zimmer + großer Durchgang - 2 Etagen! 2 Bäder, Balkon, EBK",131 m²,4,False,c75f14ce-c415-325b-8dc9-bbc87e91dce3
83447474,"Loschwitz/Wachwitz, Dresden",19,"[Provisionsfrei*, Balkon/Terrasse]",Frau Angela Blauhut,True,,Wohnung,,676.300 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,"Ein Wohnpark mit KRONE: Residieren im Denkmal ""KÖNIG AUGUST"" ","194,9 m²","3,5",False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
83447676,"Stollestraße 34 a, Löbtau-Nord, Dresden",3,[Balkon/Terrasse],Frau Linke,True,,Wohnung,380 €,,51.04513,13.69416,Miete,01159,Dresden,Löbtau-Nord,"DD-Löbtau, Whg., 2 Zi. 54 m², Terr., gute Infrastruktur-WG-geeignet",54 m²,2,True,4973594a-1007-395c-8c3e-839808d06ece
83447757,"Loschwitz/Wachwitz, Dresden",19,"[Provisionsfrei*, Balkon/Terrasse]",Frau Angela Blauhut,True,,Wohnung,,865.100 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,"Ein Wohnpark mit KRONE: Residieren im Denkmal ""KÖNIG AUGUST"" ",246 m²,5,False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
83448188,"Äußere Neustadt (Antonstadt), Dresden",8,[],Frau Angelika Barie-Dachs,True,,Wohnung,"488,13 €",,,,Miete,01097,Dresden,Äußere Neustadt (Antonstadt),Perfekt WG-geeignet in der Dresdner Neustadt ! Schnell zugreifen!! ,"68,75 m²",2,False,158983a6-e15f-3e8f-b1ec-dd5a746e9006
83448956,"Friedrichstadt, Dresden",10,[Balkon/Terrasse],Herr André Lehmann,False,,Wohnung,480 €,,,,Miete,01159,Dresden,Friedrichstadt,* Familienspaß mit Balkon ** Ruhig & zentrumsnah **,70 m²,3,False,535d57e2-51d2-3347-88c9-8c71802adf9f
83449272,"Radeberger Str. 22 c, Weißig, Dresden",4,"[Provisionsfrei*, Balkon/Terrasse]", Irmela Beck,True,,Wohnung,,45.000 €,51.067,13.8866,Kauf,01328,Dresden,Weißig,PROVISIONSFREI - 1-Zimmerwohnung mit Stellplatz in der Tiefgarage,"41,83 m²",1,False,6728348a-c211-376a-982f-eca46c314d96
83449597,"Leipziger Vorstadt, Dresden",6,[Garten], Vermietungsteam Ihr,True,,Wohnung,"384,80 €",,,,Miete,01099,Dresden,Leipziger Vorstadt,Kleine gemütliche Wohnung mit Weitblick,"48,1 m²",2,False,96b409a2-3325-3c18-a019-0b0f8f8d9e46
83449892,"Loschwitz/Wachwitz, Dresden",19,"[Provisionsfrei*, Balkon/Terrasse]",Frau Angela Blauhut,True,,Wohnung,,363.800 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,"Ein Wohnpark mit KRONE: Residieren im Denkmal ""KÖNIG AUGUST"" ","104,7 m²",3,False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
83449903,"Loschwitz/Wachwitz, Dresden",19,"[Provisionsfrei*, Balkon/Terrasse]",Frau Angela Blauhut,True,,Wohnung,,521.900 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,"Ein Wohnpark mit KRONE: Residieren im Denkmal ""KÖNIG AUGUST"" ","149,4 m²",4,False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
83449973,"Hosterwitz/Pillnitz, Dresden",8,[],Herr Lutz Richter,True,,Wohnung,,49.900 €,,,Kauf,01326,Dresden,Hosterwitz/Pillnitz,"Gemütliche, vermietete 2-Zimmer-Wohnung in Dresden-Niederpoyritz","47,3 m²",2,False,9499df5c-c0bb-331f-a1d0-3951d7f16387
83450299,"Niedersedlitz, Dresden",13,"[Einbauküche, Garten]", Vermietungsteam Ihr,True,,Wohnung,330 €,,,,Miete,01259,Dresden,Niedersedlitz,!!Schöne 2-Zimmer-Wohnung für junges Glück!!,50 m²,2,False,96b409a2-3325-3c18-a019-0b0f8f8d9e46
83450357,"Jägerstraße 25, Radeberger Vorstadt, Dresden",9,"[Balkon/Terrasse, Einbauküche, Garten]",Herr Karsten Wilke,True,,Wohnung,450 €,,51.06976,13.76445,Miete,01099,Dresden,Radeberger Vorstadt,Genießen Sie die Sonne auf Ihrem neuen Balkon!,"53,84 m²",2,False,3721d624-ebad-3e46-9214-dc80f87d2e82
83450605,"Loschwitz/Wachwitz, Dresden",19,"[Provisionsfrei*, Balkon/Terrasse]",Frau Angela Blauhut,True,,Wohnung,,255.300 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,"Ein Wohnpark mit KRONE: Residieren im Denkmal ""KÖNIG AUGUST"" ","73,1 m²",2,False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
83450618,"Friedrichstadt, Dresden",8,[],Herr Rocco Martin,False,,Wohnung,318 €,,,,Miete,01159,Dresden,Friedrichstadt,SfKW - Geräumiges Appartement mit Badewanne im Stadtzentrum,"45,44 m²",2,False,cfc4eca2-101f-3dca-91ca-a5edb855f7d5
83450744,"Pieschen-Süd, Dresden",7,"[Balkon/Terrasse, Garten]",Herr Klaus Burkhardt,False,,Wohnung,395 €,,,,Miete,01127,Dresden,Pieschen-Süd,2- Zimmer -Wohnung mit Aufzug,60 m²,2,False,6b95b5ed-24ba-34ca-8832-97d376e4d70c
83450760,"Hosterwitz/Pillnitz, Dresden",18,"[Balkon/Terrasse, Einbauküche]", Vermietungsteam Ihr,True,,Wohnung,598 €,,,,Miete,01328,Dresden,Hosterwitz/Pillnitz,++Großzügige Terrassenwohnung in ruhiger grüner ländlicher Lage++,"80,78 m²",2,False,96b409a2-3325-3c18-a019-0b0f8f8d9e46
83450827,"Innere Altstadt, Dresden",8,[], Privates Angebot,False,,Wohnung,800 €,,,,Miete,01309,Dresden,Innere Altstadt,4-Zimmer-Penthouse Provisionsfrei,200 m²,4,False,a44cba53-45b6-31b4-88b5-b7b7af13bbd4
83451125,"Gompitz/Altfranken, Dresden",11,[Provisionsfrei*], Lutz Schiel,False,500 m²,Haus,,206.939 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Miete ade - für immer !,"137,01 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451127,"Gompitz/Altfranken, Dresden",9,[Provisionsfrei*], Lutz Schiel,False,500 m²,Haus,,204.079 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Haben Sie sich so Ihr Haus vorgestellt ?,"144,41 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451130,"Gompitz/Altfranken, Dresden",11,[Provisionsfrei*], Lutz Schiel,False,500 m²,Haus,,208.859 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Schlagen Sie jetzt zu ! Ihr neuer Allkauf-Traum in Gompitz,"152,75 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451134,"Gompitz/Altfranken, Dresden",10,[Provisionsfrei*], Lutz Schiel,False,500 m²,Haus,,209.859 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Niedrigenergiehaus sucht sparsame Familie !,"148,67 m²",5,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451135,"Gompitz/Altfranken, Dresden",12,[Provisionsfrei*], Lutz Schiel,False,500 m²,Haus,,212.329 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,"Allkauf-Haus bauen, Miete sparen !","159,13 m²",6,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451138,"Gompitz/Altfranken, Dresden",9,[Provisionsfrei*], Lutz Schiel,False,500 m²,Haus,,198.260 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Allkauf-Traumhaus in Hammer-Lage !,"107,17 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451140,"Gompitz/Altfranken, Dresden",10,[Provisionsfrei*], Lutz Schiel,False,500 m²,Haus,,220.000 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Traumhaft Wohnen in Dresden- Gompitz !,"144,49 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451146,"Gompitz/Altfranken, Dresden",11,[Provisionsfrei*], Gernot Poppe,False,500 m²,Haus,,286.139 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,"Dresden- Gompitz, hier baut Allkauf für Sie !","263,6 m²",8,False,5ad3679d-09a5-3669-aff3-54a349317b77
83451150,"Gompitz/Altfranken, Dresden",11,[Provisionsfrei*], Gernot Poppe,False,500 m²,Haus,,225.609 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,"Hier ist Wohlfühlen angesagt,Wohnen in Dresden- Gompitz","163,82 m²",5,False,5ad3679d-09a5-3669-aff3-54a349317b77
83451153,"Gompitz/Altfranken, Dresden",9,[Provisionsfrei*], Gernot Poppe,False,500 m²,Haus,,192.869 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Wohnen am Stadtrand von Dresden mit Allkauf-Haus !,"115,08 m²",3,False,5ad3679d-09a5-3669-aff3-54a349317b77
83451157,"Cotta, Dresden",9,[Provisionsfrei*], Lutz Schiel,False,1.000 m²,Haus,,209.079 €,,,Kauf,01157,Dresden,Cotta,Traumhaft Wohnen in Dresden-Cotta mit Allkauf-Haus !,"144,41 m²",4,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451167,"Weixdorf, Dresden",12,[Provisionsfrei*], Lutz Schiel,False,780 m²,Haus,,247.329 €,,,Kauf,01108,Dresden,Weixdorf,Traumhaft Wohnen in Weindorf mit Allkauf-Haus !,"159,13 m²",6,False,4b6e96d1-6e81-3df5-9c7d-b711c30abd7f
83451384,"Adlergasse 3, Friedrichstadt, Dresden",2,[], Kontakt mit uns,True,,Wohnung,273 €,,51.05659,13.7223,Miete,01067,Dresden,Friedrichstadt,Bad mit Wanne & Fenster & separater Küche!,"39,1 m²",1,False,454eb7c7-b1bd-3b96-aefa-973a13bba9ae
